test_true_0,test_true_1,test_true_2,test_true_3,test_true_4,test_true_5,test_true_6,test_true_7,test_true_8,test_true_9,test_true_10,test_true_11,test_true_12,test_true_13,test_true_14,test_true_15,test_true_16,test_true_17,test_true_18,test_true_19,test_true_20,test_true_21,test_true_22,test_true_23,test_true_24,test_true_25,test_true_26,test_true_27,test_true_28,test_true_29
1.29,2.7,2.2,2.56,3.7,1.22,1.7,3.8,3.75,3.61,3.0,2.13,-0.16,2.7,1.3,1.0,1.32,0.2,-0.93,1.16,1.59,3.45,0.79,1.81,0.51,0.87,1.18,2.35,4.0,2.55
2.77,3.5,3.56,-0.22,2.93,4.38,3.8,1.45,2.5,3.6,2.76,1.33,1.93,2.87,1.64,1.89,3.38,-0.2,1.7,1.7,3.6,3.2,2.72,2.66,1.81,2.78,3.23,3.42,3.65,1.31
2.29,1.56,1.45,1.0,-0.92,0.3,-0.87,3.72,3.16,1.52,4.0,1.05,3.43,3.46,3.1,2.5,0.22,1.02,-1.1,2.3,1.48,0.06,3.52,0.24,3.7,3.49,3.57,0.99,3.3,3.8
0.49,2.4,4.15,0.9,3.31,2.54,1.2,3.8,2.52,-0.78,4.5,0.29,-0.75,0.69,3.2,-0.87,2.61,1.9,2.68,3.1,-0.12,1.72,2.88,3.17,3.52,3.3,0.86,2.97,3.5,2.41
2.14,1.2,3.93,0.88,2.9,0.95,4.3,0.85,3.57,0.84,0.4,2.51,2.7,3.83,1.79,2.74,3.14,2.34,3.3,1.33,1.9,1.7,1.3,0.45,0.51,3.09,1.91,1.57,0.56,0.66
1.43,4.01,2.41,1.09,3.0,2.45,0.4,2.87,3.1,3.3,0.58,-0.31,2.81,1.3,4.05,2.4,3.27,2.73,1.71,3.3,1.92,1.69,2.32,3.17,3.0,3.7,0.3,1.2,1.11,2.74
3.22,2.1,3.6,3.6,0.8,3.0,1.37,1.96,2.56,4.1,1.67,2.54,1.72,4.31,3.14,2.12,2.63,3.32,1.46,1.99,1.9,3.9,1.56,2.4,1.5,2.22,2.5,2.0,3.2,0.66
0.08,2.46,3.21,1.97,1.13,2.8,1.13,1.22,2.5,2.5,2.78,0.79,1.5,3.8,1.92,3.37,3.6,2.39,3.15,0.97,3.09,1.1,3.86,4.3,0.15,-0.87,3.3,0.63,1.92,1.77
3.2,3.0,1.02,2.23,3.2,1.19,1.02,3.12,2.3,1.94,0.54,0.07,0.11,1.28,2.54,3.14,2.67,2.93,3.45,0.9,2.12,3.8,1.0,2.08,3.53,3.27,1.53,3.56,2.58,2.45
1.4,2.36,2.29,2.9,2.37,1.06,3.2,4.2,2.88,3.4,1.52,2.81,1.51,3.3,3.7,2.94,2.3,1.99,1.3,3.26,1.3,1.78,1.02,2.61,4.1,2.53,3.03,1.41,0.99,3.42
2.68,-1.02,3.65,2.49,2.88,2.36,1.3,2.61,2.9,1.75,2.57,0.66,3.2,1.68,2.71,1.01,3.36,2.08,1.86,2.16,0.75,2.2,3.36,3.49,3.56,3.5,3.6,2.81,-0.01,3.4
3.63,2.28,1.63,3.4,2.48,1.7,2.84,1.26,4.2,3.17,3.1,1.2,1.1,3.71,3.1,2.11,2.0,4.02,2.35,1.56,2.8,1.5,2.11,2.5,0.39,0.95,0.29,0.59,0.86,1.77
3.4,3.86,2.26,2.08,3.0,2.4,3.36,3.14,1.69,2.33,-0.51,2.75,0.9,2.62,2.83,0.8,3.75,2.83,-0.27,1.47,3.52,4.21,3.8,3.8,3.86,2.8,2.15,1.0,-0.06,3.07
0.05,1.97,2.7,2.28,2.73,1.97,1.44,2.99,1.18,4.03,2.05,3.15,0.51,0.36,2.55,2.4,2.5,2.31,1.5,2.63,4.1,2.37,2.48,2.07,2.39,2.54,2.06,3.64,1.45,2.48
3.01,2.27,1.73,2.87,2.08,1.91,2.98,3.6,1.1,-0.28,2.4,-0.01,1.51,1.68,1.56,2.12,1.67,1.91,1.94,1.47,2.6,2.6,0.78,0.75,2.52,2.82,1.52,1.23,2.12,3.0
0.49,2.8,1.4,3.41,-0.12,2.62,3.32,2.88,3.0,2.29,2.62,3.0,2.57,1.72,0.85,1.94,3.65,3.1,2.3,3.02,1.15,-0.98,2.61,4.2,2.41,1.95,2.71,2.14,2.78,3.62
1.91,0.06,2.6,2.69,2.3,4.31,-0.65,3.3,2.53,3.6,1.77,3.2,3.5,2.66,3.05,3.9,3.17,1.83,3.49,2.39,2.33,-0.3,1.53,2.51,1.9,3.84,4.2,1.84,-0.11,0.63
0.69,2.43,2.61,0.31,0.75,3.93,2.88,0.68,2.32,3.7,2.42,3.4,1.38,3.6,-0.87,0.24,2.8,1.2,4.35,-0.88,3.6,2.26,1.71,3.2,3.73,1.08,2.63,1.6,-0.51,2.28
-0.56,0.61,1.32,2.4,3.21,3.41,0.54,2.37,1.86,2.88,3.69,2.35,1.69,3.85,1.97,2.64,2.64,3.21,0.68,2.1,2.97,2.22,0.6,3.56,1.75,2.19,1.26,-1.17,0.8,1.6
4.3,-0.79,1.61,3.1,3.07,2.74,3.4,3.8,0.15,1.94,2.06,0.07,0.22,0.9,3.3,0.9,0.66,3.72,0.31,0.48,3.89,2.59,0.08,2.86,2.41,2.13,1.2,2.5,1.8,1.8
2.99,4.06,1.78,2.3,2.6,2.03,-0.72,1.13,2.07,2.6,-0.2,3.1,2.5,3.37,3.08,2.21,1.77,2.75,0.51,2.68,1.55,3.4,3.7,2.27,2.14,1.5,3.79,2.0,2.48,3.9
3.21,2.76,0.08,4.1,-0.62,2.7,1.24,3.2,0.95,3.0,1.02,2.23,-0.56,3.9,3.2,0.6,2.37,2.5,0.29,1.6,0.9,3.98,2.19,3.47,2.55,2.17,3.1,3.18,2.56,0.4
1.7,3.67,1.7,3.49,1.77,2.92,2.7,1.4,1.45,3.56,2.61,4.1,0.6,2.8,2.4,0.89,3.31,1.6,3.27,0.85,3.17,1.68,3.7,0.19,2.59,2.17,3.3,-0.3,2.67,3.1
3.72,1.78,2.55,1.1,3.26,3.02,2.67,1.48,2.86,3.2,3.5,1.06,3.32,1.92,2.38,0.9,2.77,3.53,1.0,1.64,4.06,1.4,3.6,1.33,3.31,3.18,2.3,1.12,2.0,0.97
3.54,2.72,0.28,3.0,0.97,0.14,0.53,2.26,1.29,3.9,2.55,1.75,1.91,0.03,3.89,2.75,3.72,1.37,1.94,2.11,0.08,1.8,2.06,0.84,0.81,3.68,0.21,0.77,2.4,2.3
3.13,2.17,2.35,3.2,-0.93,1.51,3.06,0.21,2.7,2.93,0.49,1.23,1.98,3.2,3.94,3.7,2.48,2.87,1.13,2.4,0.7,-0.51,3.48,1.7,3.1,4.0,1.6,2.7,3.0,3.2
4.2,2.5,3.56,2.36,0.2,2.93,3.62,2.9,1.1,2.76,1.78,4.2,-0.45,1.18,3.37,0.95,-0.45,2.74,2.61,3.3,3.0,2.4,4.2,2.99,2.26,2.1,2.9,0.66,2.77,-1.15
3.63,3.26,1.8,2.54,3.47,3.6,2.8,1.27,2.67,2.98,1.69,2.5,2.9,-0.55,0.86,0.4,2.5,2.2,2.7,2.67,3.79,3.3,1.84,0.8,3.78,1.84,0.33,1.59,3.3,0.87
2.09,1.85,3.18,1.09,3.0,1.69,1.82,2.84,-0.12,1.6,0.77,2.8,3.0,-0.15,1.74,0.59,2.56,3.22,-0.87,2.4,0.97,1.94,3.0,0.99,3.2,3.62,3.1,0.81,-1.41,-0.51
2.0,2.0,2.8,3.17,3.86,2.15,1.75,3.31,0.51,0.53,2.4,2.68,2.32,1.05,1.46,0.52,1.95,2.88,2.8,0.9,2.02,2.94,2.41,-0.4,2.3,3.99,3.47,-0.55,1.97,1.4
1.85,3.7,2.78,2.0,2.01,2.94,3.3,0.67,2.8,2.18,3.57,3.41,-0.4,1.4,3.63,2.14,2.15,3.83,3.0,1.97,2.69,3.01,0.9,0.22,2.48,2.83,2.8,2.08,2.43,2.5
1.8,2.14,1.39,2.62,3.85,2.24,2.4,2.01,0.37,3.56,2.0,2.79,2.16,1.97,2.64,1.3,3.6,2.21,2.8,2.7,2.37,1.0,2.36,3.27,-0.52,0.84,1.17,1.33,2.3,1.94
0.06,-0.06,2.48,1.94,4.0,2.2,3.8,2.61,3.14,3.01,3.36,0.22,3.5,1.22,0.0,-0.81,3.19,1.7,3.21,2.5,3.5,3.6,2.88,1.94,2.24,3.28,2.5,0.6,1.71,0.79
1.33,2.24,3.61,1.16,2.58,1.32,0.87,2.1,2.22,2.54,2.19,3.22,0.67,2.58,2.08,1.4,2.58,-0.45,4.0,2.15,0.8,2.9,3.61,2.72,1.81,4.12,3.3,0.48,3.05,-0.04
1.9,1.79,3.37,0.66,1.3,2.1,2.2,3.3,0.49,1.2,1.3,2.52,1.62,3.3,0.96,2.66,-0.42,-0.04,2.66,3.3,1.91,2.18,1.93,2.53,1.4,3.18,3.07,0.87,4.0,-0.81
3.0,1.21,2.45,3.0,1.2,3.43,3.52,3.1,3.5,1.14,2.3,1.4,1.13,3.4,3.0,3.46,2.17,2.21,2.78,2.92,2.1,3.3,0.84,2.2,1.07,4.0,0.68,2.68,1.0,0.64
1.6,1.49,3.59,0.05,4.01,1.6,-0.34,3.38,-0.05,-0.03,1.6,1.49,2.63,3.08,3.1,2.98,3.41,3.15,1.79,2.38,2.68,1.56,1.69,1.4,1.92,-0.37,2.43,3.0,3.01,1.77
2.6,-0.72,2.5,2.5,-0.16,-0.81,2.54,0.9,1.56,-0.04,1.61,1.99,3.8,1.1,1.86,1.38,3.0,3.9,2.78,4.13,1.2,0.39,2.96,3.97,-1.08,2.3,1.3,0.6,0.87,0.15
3.53,3.12,2.7,0.14,3.32,3.2,2.89,1.98,3.1,3.5,3.04,0.58,0.99,3.3,1.6,2.33,2.96,3.79,0.34,3.1,2.46,3.24,2.6,1.3,2.93,2.23,1.0,2.85,2.52,2.4
2.15,0.79,3.4,1.5,3.0,2.82,2.12,2.85,1.56,1.22,3.17,3.96,1.59,1.64,3.64,1.64,3.8,2.43,2.8,2.54,2.9,3.6,-0.34,2.52,2.0,1.45,3.16,-1.27,1.67,4.06
3.02,1.4,0.68,0.38,2.1,-0.22,1.32,2.9,1.6,2.74,1.1,2.98,3.22,-1.28,1.6,1.52,0.82,3.8,1.2,1.05,2.62,2.7,1.79,1.55,3.9,3.14,1.22,3.03,-0.42,1.0
0.31,2.8,3.98,0.08,2.33,1.89,3.07,1.61,1.16,2.65,1.9,1.53,2.7,2.4,3.52,0.87,1.62,0.32,-1.42,2.44,0.29,4.2,1.01,2.89,3.2,2.49,3.3,2.79,3.57,-0.04
1.1,0.16,2.0,0.06,3.2,1.7,3.9,1.88,3.24,-0.35,2.16,3.02,0.8,1.12,2.36,2.41,1.5,2.8,2.59,1.52,2.2,3.57,3.29,0.24,2.76,0.8,-0.78,0.83,2.5,2.14
3.12,2.7,2.7,0.06,3.9,0.51,-0.85,2.7,3.2,2.3,4.28,2.23,2.3,-0.2,2.1,1.0,1.2,1.78,1.7,2.96,1.11,2.28,2.63,3.08,2.71,2.41,2.9,2.5,-0.99,3.8
1.86,3.33,0.5,1.09,2.41,3.79,2.2,3.1,2.0,2.95,2.9,1.97,1.0,3.91,2.94,2.8,1.3,3.7,0.3,2.93,0.93,0.9,-0.18,2.28,1.49,2.69,1.55,1.3,3.2,3.13
1.8,3.14,2.63,3.53,1.48,3.97,3.6,1.64,2.34,2.99,3.12,2.7,1.37,0.81,1.93,0.91,2.76,3.47,1.6,0.45,1.91,1.85,3.86,1.38,4.0,3.06,-1.2,3.4,2.39,-0.15
3.05,2.79,1.6,1.05,1.25,2.9,2.68,1.25,1.01,2.35,1.26,3.21,2.65,0.36,1.3,3.0,1.06,3.36,1.72,0.36,0.83,0.37,-0.45,2.9,2.2,0.44,3.07,2.3,3.99,2.6
-0.49,2.72,3.75,2.01,3.92,3.58,2.62,4.34,0.2,2.2,-0.11,2.37,1.65,3.21,1.19,2.26,2.07,1.49,-0.75,2.16,2.32,-0.22,3.6,2.49,2.44,2.62,2.56,2.77,3.3,2.57
1.57,0.02,2.72,2.7,3.37,2.63,-0.34,2.35,2.0,1.33,2.35,1.6,2.6,3.1,3.3,1.3,0.52,1.69,2.71,2.4,2.72,2.6,2.17,3.37,3.1,2.41,1.74,2.5,2.77,0.67
3.5,3.11,-0.58,2.21,3.1,1.93,1.0,0.69,3.37,-0.58,0.12,2.6,0.9,4.48,2.43,2.6,2.89,2.86,0.3,2.34,1.97,0.6,3.37,3.79,2.89,2.3,0.51,2.97,4.06,4.3
2.02,2.06,2.38,4.3,3.52,1.26,1.8,3.6,1.69,2.0,1.86,3.04,0.79,1.3,0.34,4.0,3.28,2.19,3.03,3.28,3.3,3.62,3.2,2.85,3.22,1.42,1.54,0.49,2.91,1.9
1.1,2.1,2.4,0.36,-0.09,2.5,3.43,3.3,3.2,2.48,2.86,1.93,3.8,2.75,-0.83,2.97,1.16,1.44,1.48,2.26,1.4,3.21,3.6,3.86,0.27,0.76,2.03,3.1,1.2,1.4
2.95,1.2,2.8,2.08,1.55,1.99,0.8,1.69,0.2,2.92,-0.37,3.0,4.3,3.21,2.04,1.71,0.2,2.84,1.78,0.84,4.07,1.36,1.2,0.37,3.19,2.07,2.56,1.86,3.97,2.79
3.56,-0.55,0.56,0.76,3.29,2.63,3.9,2.94,1.75,2.0,0.31,3.6,2.75,1.1,-0.03,0.49,1.06,3.02,3.66,3.9,3.63,1.96,1.56,2.56,1.14,2.1,0.25,1.0,3.04,2.5
3.3,4.07,2.33,2.8,3.8,1.77,3.89,0.91,0.31,2.64,3.58,1.88,2.57,2.31,0.6,1.7,1.38,0.76,0.22,-0.79,2.14,2.66,1.5,3.7,3.47,3.7,0.97,1.2,1.66,2.61
2.95,2.35,1.92,2.75,3.3,1.5,3.37,2.0,1.99,1.45,1.63,0.77,2.6,3.8,2.43,1.52,3.7,0.33,3.1,2.64,1.39,3.99,3.71,1.95,1.15,2.51,2.67,1.03,3.15,-0.7
2.5,3.77,3.21,3.26,2.13,3.57,1.8,3.36,1.7,3.28,2.51,1.64,1.42,3.3,3.5,4.0,3.65,1.14,1.71,2.92,2.2,-0.34,0.05,1.6,0.5,1.5,1.49,2.09,1.51,3.4
3.97,0.44,2.77,-0.82,1.33,2.78,1.18,2.71,0.84,2.67,3.29,0.65,2.63,2.98,0.2,0.42,1.39,2.01,3.09,0.82,2.68,3.7,3.2,1.18,1.89,0.87,1.62,2.05,0.54,0.77
1.06,2.43,2.6,2.51,3.9,3.31,3.1,2.89,1.78,1.4,2.95,0.9,2.2,3.4,3.0,1.76,2.57,2.46,3.0,1.7,0.4,3.42,3.97,2.84,4.39,3.6,2.41,2.4,2.89,3.8
2.32,2.01,0.78,2.33,1.39,3.6,1.03,3.19,1.29,1.7,3.4,1.03,0.82,2.39,2.2,-0.83,3.8,-0.69,2.6,2.48,1.35,2.98,3.1,2.46,2.92,1.93,3.31,3.52,1.6,2.59
0.44,1.3,0.8,3.6,3.51,2.44,2.94,-0.16,1.28,0.3,0.03,1.49,2.88,3.89,3.5,2.64,2.14,1.3,2.8,-0.35,2.55,1.44,0.9,3.61,2.58,3.28,2.39,-1.3,3.0,2.3
-0.72,0.91,3.2,3.4,3.44,4.05,0.3,4.33,1.97,-0.25,0.22,1.34,2.55,-0.8,3.1,2.34,0.2,1.16,2.25,1.7,1.19,2.07,1.29,2.8,3.5,1.54,3.31,3.52,2.98,2.0
2.9,2.04,3.37,3.02,1.55,0.27,1.9,0.8,2.4,3.79,1.6,2.33,3.41,4.29,1.79,2.16,3.64,3.63,-0.65,2.8,2.71,1.0,2.4,4.09,3.22,2.6,4.36,1.54,2.11,3.1
3.4,1.9,2.93,3.07,3.7,3.78,2.82,0.44,3.1,2.3,3.2,3.69,0.51,3.4,2.8,2.12,2.68,3.3,0.84,2.9,0.81,2.88,-0.58,2.08,4.13,2.5,2.41,3.5,0.55,1.19
3.81,1.71,2.3,-0.66,3.4,3.16,2.8,2.39,1.26,3.5,3.15,1.5,2.58,3.72,1.13,0.4,2.41,-1.01,0.62,3.3,2.3,2.34,2.12,-0.08,1.37,3.65,0.31,4.2,2.84,4.15
-0.62,1.69,1.4,2.28,3.56,1.7,2.95,2.78,0.98,0.6,2.6,2.11,3.04,2.83,1.75,2.61,2.88,3.21,1.92,3.3,1.8,0.0,2.1,-0.31,1.62,2.7,2.2,2.0,2.2,3.58
3.0,2.12,1.3,3.02,4.1,0.86,2.65,3.41,0.05,1.18,-1.15,2.7,2.0,2.23,3.56,3.5,3.42,1.6,1.84,1.55,-0.53,0.99,2.05,2.6,3.9,-0.15,1.3,3.88,3.8,3.31
2.2,1.96,-0.42,2.25,2.2,1.65,3.2,1.91,1.65,0.44,2.18,2.93,3.6,3.02,1.41,2.13,1.45,0.87,1.71,3.22,3.65,1.23,2.94,1.0,2.79,2.6,1.55,2.15,3.4,1.91
3.5,2.0,2.67,2.8,1.35,3.12,3.4,1.92,1.26,2.06,1.94,2.87,2.35,3.5,0.81,2.83,2.1,1.74,1.72,2.2,2.71,3.1,2.63,2.3,2.2,1.83,2.6,1.47,1.33,2.39
2.05,1.86,1.23,1.92,1.58,2.0,0.69,4.0,3.29,0.63,-0.82,3.0,4.29,2.1,-0.9,2.9,2.7,2.0,0.4,2.76,1.7,3.4,3.4,3.0,3.38,1.73,2.27,3.05,0.24,0.4
2.4,2.2,2.19,2.01,1.92,2.08,1.72,2.5,3.0,3.5,2.1,2.67,0.91,0.36,1.71,4.5,1.91,1.14,1.7,4.35,1.95,4.01,2.43,-0.53,1.15,0.59,3.24,2.35,2.67,1.66
2.37,2.91,2.3,0.57,-0.3,2.43,3.4,1.58,3.49,2.05,2.2,2.4,3.6,2.22,1.9,0.79,3.0,3.5,2.7,3.63,3.9,3.28,2.4,3.6,3.41,2.4,4.42,3.93,3.76,3.15
2.03,2.04,2.34,2.84,2.54,2.83,2.65,3.18,2.03,1.9,0.82,1.35,0.89,2.41,3.16,2.79,3.56,1.68,2.96,3.0,2.48,2.99,4.48,0.5,2.66,-0.35,-0.42,0.48,1.73,1.54
4.29,-0.16,3.05,1.51,2.41,3.6,-1.25,1.09,1.4,2.83,-0.25,2.9,3.14,2.85,1.37,0.12,3.18,3.29,1.82,2.03,1.0,2.83,0.98,3.57,1.98,0.9,-0.8,2.17,3.2,2.29
1.3,1.88,2.17,2.32,3.24,1.86,2.66,2.41,2.99,1.56,2.17,2.2,3.18,3.65,2.5,3.3,1.85,3.3,1.62,2.79,1.88,2.43,2.15,0.77,4.1,1.7,3.42,2.53,3.21,-0.48
1.4,2.55,2.65,0.39,1.26,3.7,2.2,2.17,2.5,2.8,2.63,2.9,2.36,3.45,1.11,3.07,-0.38,4.24,-0.51,0.8,3.17,2.67,1.86,0.9,1.65,1.99,1.69,1.86,1.29,2.9
-0.69,-0.2,3.2,0.8,2.26,2.68,1.3,2.09,3.45,1.73,4.37,0.45,-0.52,2.8,3.32,3.2,1.4,3.93,2.89,0.25,2.6,3.67,2.85,4.0,3.7,2.62,1.0,0.06,3.81,-0.9
4.21,2.4,3.0,2.8,1.14,2.5,0.82,3.68,1.75,0.92,3.85,-0.88,2.44,2.6,3.3,2.82,2.28,3.2,2.78,3.3,1.33,2.6,0.66,-0.01,2.57,0.12,0.84,2.96,2.3,0.8
1.6,3.61,1.2,2.39,0.52,2.73,1.94,-0.09,3.9,3.3,3.92,2.69,1.72,0.3,0.8,3.0,3.97,3.07,1.18,0.98,1.32,1.78,2.5,3.02,2.07,0.2,2.98,2.3,2.42,0.84
4.1,4.26,3.8,1.0,2.23,1.4,2.77,4.26,2.01,2.7,1.47,3.5,1.22,3.52,3.22,1.58,0.3,3.36,2.82,3.1,3.7,3.02,2.4,2.0,2.81,1.49,3.71,2.11,1.92,2.1
1.97,-0.45,0.2,2.32,0.35,2.54,3.72,3.53,2.23,3.2,1.65,1.68,4.06,2.75,1.69,3.86,3.02,3.7,1.3,0.7,2.26,2.33,3.98,3.96,2.54,2.66,3.7,1.86,-1.08,1.69
3.0,3.3,1.44,3.2,3.42,2.79,3.2,2.12,3.0,2.2,-1.36,2.82,1.86,2.1,4.1,3.7,4.06,1.69,2.74,2.2,1.79,1.33,3.05,2.4,3.44,2.6,1.75,3.18,-1.36,2.13
1.14,2.13,1.4,3.3,1.07,3.0,2.75,3.0,0.14,2.58,2.88,2.22,4.05,2.7,2.92,3.6,2.47,2.23,-0.03,2.67,2.5,1.98,2.4,3.28,0.31,2.0,3.1,0.42,3.3,1.0
3.27,3.72,2.86,3.7,2.35,3.39,2.93,2.45,1.2,1.86,4.4,-0.82,3.49,3.33,2.24,1.81,1.55,1.56,1.2,4.12,-0.04,3.3,2.13,1.06,2.1,2.94,1.5,-0.3,1.25,2.87
2.47,1.47,3.0,2.25,1.95,3.22,1.82,3.15,3.21,2.55,1.25,1.0,2.8,3.0,3.54,1.86,2.06,1.69,4.2,2.57,3.76,2.57,2.6,2.54,2.01,3.31,2.96,0.98,1.2,3.46
0.4,2.7,2.9,0.8,3.16,2.2,2.68,2.62,3.02,3.24,0.7,-0.55,1.88,0.35,2.1,2.59,2.6,1.6,3.47,2.5,3.2,3.0,4.29,0.75,2.5,0.6,1.0,1.91,2.12,2.3
3.65,3.0,1.15,3.5,3.3,1.39,2.92,2.79,2.0,0.68,3.28,3.62,3.35,0.8,1.6,2.1,3.92,0.37,1.87,3.7,3.52,1.79,3.1,3.29,2.5,0.0,-1.02,2.38,3.2,3.3
3.52,2.46,2.55,3.2,2.26,2.55,0.5,2.92,1.87,0.2,3.63,2.4,1.6,2.22,2.42,2.4,2.25,0.18,3.65,3.19,2.41,1.61,3.8,2.48,2.92,3.26,2.63,3.0,3.78,0.2
1.6,2.84,-0.99,0.78,-1.02,0.79,2.92,3.82,1.24,-0.95,4.26,2.19,0.7,2.25,1.67,2.5,4.06,2.96,3.2,2.7,0.45,2.21,3.73,1.84,1.18,2.96,3.68,1.11,3.6,2.3
3.15,1.39,2.8,0.51,2.2,2.35,1.13,2.5,2.56,2.9,3.15,2.85,-0.58,3.42,2.6,1.84,0.69,1.02,3.41,2.45,1.64,3.6,1.15,4.46,3.2,2.63,2.67,1.21,3.4,0.5
1.6,2.12,0.22,1.6,3.89,1.99,0.38,-0.84,0.7,2.6,2.42,2.13,-0.55,2.63,1.49,3.42,2.58,1.39,1.4,2.09,3.09,3.02,2.57,1.2,1.86,2.79,3.04,2.04,1.09,1.0
1.6,3.87,1.01,4.25,0.88,2.59,2.82,0.97,4.13,1.78,0.86,1.78,3.37,2.71,1.56,2.4,2.0,3.21,1.74,2.17,0.5,2.61,3.81,1.91,1.3,2.35,3.8,1.64,0.44,0.7
3.31,2.17,3.44,2.0,1.37,2.8,-0.87,3.06,2.22,-0.88,3.67,3.34,2.9,0.24,3.2,3.1,2.2,2.1,2.14,3.54,1.73,2.55,2.74,3.16,2.9,-0.03,0.87,1.57,1.44,0.52
2.45,1.17,2.63,3.1,1.99,3.9,0.62,0.36,3.0,3.0,3.14,3.7,2.15,0.24,-0.95,-0.96,1.57,0.9,2.79,2.87,-0.63,2.73,3.25,3.05,2.7,2.5,1.51,3.16,3.6,1.52
1.28,3.0,1.44,1.44,4.3,2.86,3.3,1.5,0.64,2.96,3.6,2.03,2.48,3.27,3.6,1.01,3.13,3.2,3.37,3.6,-0.48,2.74,3.0,4.13,0.42,3.9,0.74,2.08,2.9,3.36
3.4,3.6,3.2,3.0,2.78,1.82,1.53,1.7,1.0,2.01,3.38,3.5,2.23,1.15,2.3,3.41,3.4,1.75,0.79,1.4,3.23,2.43,2.8,2.97,0.72,0.89,0.67,0.74,0.9,2.58
-0.92,3.34,3.42,2.04,2.0,3.3,1.1,1.86,3.21,0.76,3.76,3.37,3.58,2.5,3.39,1.8,2.97,2.41,4.26,2.87,4.23,1.2,1.68,3.1,0.55,3.47,2.68,3.1,1.9,1.03
0.61,3.9,2.87,2.44,3.19,1.5,4.06,1.8,3.56,2.75,3.99,2.86,2.3,1.4,2.4,3.0,-0.7,1.2,0.87,0.77,2.48,-0.54,3.32,0.25,2.19,3.25,0.01,2.7,1.5,-0.11
2.09,2.6,2.2,2.4,2.15,3.0,3.18,2.52,1.38,3.08,2.49,1.92,2.62,2.95,-0.08,2.11,1.94,1.87,-1.1,2.68,1.7,1.23,3.3,2.83,1.5,3.15,2.76,1.25,2.28,2.84
2.04,2.84,2.7,-1.36,3.25,0.03,2.2,3.3,2.6,-0.12,0.95,2.35,2.15,1.62,4.3,2.54,2.08,2.68,1.26,1.11,3.37,2.74,1.23,-0.51,2.2,3.12,2.91,2.85,2.1,0.9
1.3,1.81,2.82,1.64,2.95,-0.49,2.68,2.69,3.45,1.8,-1.41,1.55,1.02,2.0,1.72,0.36,0.67,0.31,0.54,2.6,1.13,2.46,1.6,3.8,2.86,3.52,1.5,3.83,0.9,3.95
2.4,2.62,1.09,1.45,2.2,1.59,0.74,3.62,2.8,1.91,2.39,2.7,3.8,2.32,2.96,1.69,2.13,3.8,3.58,2.18,2.7,2.71,2.12,0.31,2.08,3.53,3.0,2.4,-0.56,0.3
2.1,3.31,3.02,1.8,1.39,2.71,3.53,3.2,2.5,2.7,2.9,3.5,2.02,0.69,2.5,0.38,3.1,2.34,2.06,3.5,3.16,3.61,1.8,3.8,0.48,3.9,1.13,1.3,1.37,2.7
1.03,4.5,2.34,3.34,1.71,0.63,3.18,1.67,1.21,3.98,4.0,3.9,0.75,3.59,2.48,3.25,2.93,1.4,0.78,3.11,2.4,0.76,4.33,2.6,3.27,2.86,-1.01,1.7,2.46,3.89
1.34,3.0,2.19,3.85,2.46,2.4,-0.9,2.3,1.94,2.42,0.57,1.98,0.84,1.13,2.11,3.15,2.3,2.18,2.75,0.61,2.9,2.91,3.04,3.71,3.42,1.77,2.11,1.99,3.4,2.93
2.82,2.35,4.37,0.2,2.4,1.05,2.86,2.79,2.59,1.3,-0.12,2.9,3.17,3.5,-0.07,2.56,1.61,3.14,4.23,1.25,-0.89,0.75,3.4,4.3,2.5,3.8,1.3,2.49,2.3,0.81
2.42,3.0,1.95,0.37,1.16,1.0,3.52,3.92,0.87,2.74,2.2,3.18,1.3,0.85,3.6,0.35,-0.14,2.54,1.66,-0.65,1.78,1.18,1.62,1.5,2.0,3.01,2.49,3.27,2.11,2.9
2.0,3.2,3.3,3.16,3.0,3.08,0.76,1.1,4.36,4.13,1.72,-0.93,2.14,2.05,3.1,1.4,1.6,0.71,1.85,3.89,3.22,3.88,3.1,1.2,2.22,0.88,2.37,3.6,3.25,2.3
2.16,-0.49,3.42,3.3,2.3,0.2,2.2,-1.01,3.4,1.97,3.3,4.0,2.35,1.7,0.11,2.95,3.1,2.8,2.13,3.0,0.06,2.8,1.56,1.69,-0.96,3.26,1.85,2.41,0.74,-0.08
1.32,3.79,1.97,0.63,3.14,-0.42,2.0,2.5,2.06,3.5,2.87,2.36,3.96,2.17,2.72,4.05,0.06,3.1,3.69,4.15,2.5,1.79,-0.09,1.88,1.2,2.07,1.89,3.0,3.9,1.38
2.4,2.01,3.16,2.47,1.6,0.5,1.6,0.03,1.0,2.88,2.32,2.87,2.3,0.38,1.59,2.9,1.9,2.93,3.05,2.23,-0.82,1.66,1.68,1.74,1.58,3.0,1.34,1.58,1.39,2.63
0.45,1.3,-0.44,2.4,1.96,1.81,1.52,2.8,3.2,1.72,2.37,1.3,1.8,2.68,0.47,1.62,0.45,3.23,2.34,3.7,3.2,2.67,2.54,1.04,0.6,1.0,2.01,2.88,3.15,1.71
0.29,3.7,0.99,1.71,3.2,3.61,2.9,3.1,2.87,2.53,3.08,2.55,-0.06,2.9,2.84,2.14,2.8,3.01,3.76,3.8,1.49,2.9,3.39,2.25,3.0,3.9,2.44,1.28,1.7,-0.06
